Freq.	V(Vo)/V(Vi)
1.29121927361346e+003	(-1.36756511261458e+000dB,-9.05958106790557e+001°)
1.29419584144991e+003	(-1.34756377655614e+000dB,-9.05971843037363e+001°)
1.29717927098388e+003	(-1.32756243433171e+000dB,-9.05985610959138e+001°)
1.30016957803321e+003	(-1.30756108591285e+000dB,-9.05999410628968e+001°)
1.30316677845222e+003	(-1.28755973127095e+000dB,-9.06013242120107e+001°)
1.30617088813176e+003	(-1.26755837037732e+000dB,-9.06027105505978e+001°)
1.30918192299933e+003	(-1.24755700320310e+000dB,-9.06041000860175e+001°)
1.31219989901912e+003	(-1.22755562971930e+000dB,-9.06054928256460e+001°)
1.31522483219216e+003	(-1.20755424989684e+000dB,-9.06068887768768e+001°)
1.31825673855633e+003	(-1.18755286370643e+000dB,-9.06082879471204e+001°)
1.32129563418649e+003	(-1.16755147111872e+000dB,-9.06096903438043e+001°)
1.32434153519458e+003	(-1.14755007210417e+000dB,-9.06110959743734e+001°)
1.32739445772966e+003	(-1.12754866663313e+000dB,-9.06125048462897e+001°)
1.33045441797801e+003	(-1.10754725467581e+000dB,-9.06139169670323e+001°)
1.33352143216324e+003	(-1.08754583620228e+000dB,-9.06153323440978e+001°)
1.33659551654636e+003	(-1.06754441118247e+000dB,-9.06167509850002e+001°)
1.33967668742585e+003	(-1.04754297958618e+000dB,-9.06181728972705e+001°)
1.34276496113778e+003	(-1.02754154138307e+000dB,-9.06195980884576e+001°)
1.34586035405587e+003	(-1.00754009654264e+000dB,-9.06210265661274e+001°)
1.34896288259157e+003	(-9.87538645034268e-001dB,-9.06224583378636e+001°)
1.35207256319419e+003	(-9.67537186827185e-001dB,-9.06238934112673e+001°)
1.35518941235095e+003	(-9.47535721890498e-001dB,-9.06253317939573e+001°)
1.35831344658707e+003	(-9.27534250193138e-001dB,-9.06267734935698e+001°)
1.36144468246587e+003	(-9.07532771703909e-001dB,-9.06282185177587e+001°)
1.36458313658884e+003	(-8.87531286391489e-001dB,-9.06296668741959e+001°)
1.36772882559576e+003	(-8.67529794224378e-001dB,-9.06311185705707e+001°)
1.37088176616477e+003	(-8.47528295170956e-001dB,-9.06325736145902e+001°)
1.37404197501243e+003	(-8.27526789199439e-001dB,-9.06340320139796e+001°)
1.37720946889386e+003	(-8.07525276277914e-001dB,-9.06354937764816e+001°)
1.38038426460280e+003	(-7.87523756374314e-001dB,-9.06369589098571e+001°)
1.38356637897170e+003	(-7.67522229456421e-001dB,-9.06384274218848e+001°)
1.38675582887180e+003	(-7.47520695491866e-001dB,-9.06398993203614e+001°)
1.38995263121327e+003	(-7.27519154448147e-001dB,-9.06413746131017e+001°)
1.39315680294522e+003	(-7.07517606292582e-001dB,-9.06428533079384e+001°)
1.39636836105585e+003	(-6.87516050992371e-001dB,-9.06443354127225e+001°)
1.39958732257253e+003	(-6.67514488514535e-001dB,-9.06458209353230e+001°)
1.40281370456187e+003	(-6.47512918825966e-001dB,-9.06473098836274e+001°)
1.40604752412983e+003	(-6.27511341893391e-001dB,-9.06488022655410e+001°)
1.40928879842179e+003	(-6.07509757683389e-001dB,-9.06502980889877e+001°)
1.41253754462267e+003	(-5.87508166162369e-001dB,-9.06517973619096e+001°)
1.41579377995699e+003	(-5.67506567296616e-001dB,-9.06533000922673e+001°)
1.41905752168900e+003	(-5.47504961052225e-001dB,-9.06548062880396e+001°)
1.42232878712273e+003	(-5.27503347395155e-001dB,-9.06563159572238e+001°)
1.42560759360210e+003	(-5.07501726291206e-001dB,-9.06578291078359e+001°)
1.42889395851101e+003	(-4.87500097706025e-001dB,-9.06593457479103e+001°)
1.43218789927345e+003	(-4.67498461605077e-001dB,-9.06608658854999e+001°)
1.43548943335357e+003	(-4.47496817953697e-001dB,-9.06623895286764e+001°)
1.43879857825576e+003	(-4.27495166717039e-001dB,-9.06639166855299e+001°)
1.44211535152478e+003	(-4.07493507860111e-001dB,-9.06654473641696e+001°)
1.44543977074584e+003	(-3.87491841347758e-001dB,-9.06669815727231e+001°)
1.44877185354467e+003	(-3.67490167144644e-001dB,-9.06685193193370e+001°)
1.45211161758765e+003	(-3.47488485215292e-001dB,-9.06700606121767e+001°)
1.45545908058187e+003	(-3.27486795524056e-001dB,-9.06716054594266e+001°)
1.45881426027526e+003	(-3.07485098035114e-001dB,-9.06731538692897e+001°)
1.46217717445663e+003	(-2.87483392712497e-001dB,-9.06747058499882e+001°)
1.46554784095582e+003	(-2.67481679520056e-001dB,-9.06762614097634e+001°)
1.46892627764377e+003	(-2.47479958421483e-001dB,-9.06778205568756e+001°)
1.47231250243263e+003	(-2.27478229380305e-001dB,-9.06793832996041e+001°)
1.47570653327580e+003	(-2.07476492359863e-001dB,-9.06809496462475e+001°)
1.47910838816811e+003	(-1.87474747323346e-001dB,-9.06825196051234e+001°)
1.48251808514586e+003	(-1.67472994233774e-001dB,-9.06840931845690e+001°)
1.48593564228691e+003	(-1.47471233053987e-001dB,-9.06856703929403e+001°)
1.48936107771082e+003	(-1.27469463746658e-001dB,-9.06872512386131e+001°)
1.49279440957890e+003	(-1.07467686274289e-001dB,-9.06888357299823e+001°)
1.49623565609434e+003	(-8.74659005992068e-002dB,-9.06904238754622e+001°)
1.49968483550228e+003	(-6.74641066835672e-002dB,-9.06920156834868e+001°)
1.50314196608993e+003	(-4.74623044893459e-002dB,-9.06936111625094e+001°)
1.50660706618665e+003	(-2.74604939783491e-002dB,-9.06952103210029e+001°)
1.51008015416405e+003	(-7.45867511220532e-003dB,-9.06968131674600e+001°)
1.51356124843611e+003	(1.25431521476378e-002dB,-9.06984197103927e+001°)
1.51705036745924e+003	(3.25449878398975e-002dB,-9.07000299583329e+001°)
1.52054752973240e+003	(5.25468320034938e-002dB,-9.07016439198324e+001°)
1.52405275379719e+003	(7.25486846775001e-002dB,-9.07032616034624e+001°)
1.52756605823797e+003	(9.25505459011862e-002dB,-9.07048830178143e+001°)
1.53108746168193e+003	(1.12552415713998e-001dB,-9.07065081714992e+001°)
1.53461698279920e+003	(1.32554294155563e-001dB,-9.07081370731480e+001°)
1.53815464030294e+003	(1.52556181265688e-001dB,-9.07097697314120e+001°)
1.54170045294946e+003	(1.72558077084373e-001dB,-9.07114061549619e+001°)
1.54525443953831e+003	(1.92559981651797e-001dB,-9.07130463524892e+001°)
1.54881661891238e+003	(2.12561895008328e-001dB,-9.07146903327048e+001°)
1.55238700995798e+003	(2.32563817194498e-001dB,-9.07163381043403e+001°)
1.55596563160497e+003	(2.52565748251062e-001dB,-9.07179896761471e+001°)
1.55955250282685e+003	(2.72567688218937e-001dB,-9.07196450568972e+001°)
1.56314764264085e+003	(2.92569637139245e-001dB,-9.07213042553827e+001°)
1.56675107010805e+003	(3.12571595053288e-001dB,-9.07229672804161e+001°)
1.57036280433345e+003	(3.32573562002550e-001dB,-9.07246341408302e+001°)
1.57398286446612e+003	(3.52575538028722e-001dB,-9.07263048454785e+001°)
1.57761126969925e+003	(3.72577523173686e-001dB,-9.07279794032347e+001°)
1.58124803927028e+003	(3.92579517479503e-001dB,-9.07296578229931e+001°)
1.58489319246101e+003	(4.12581520988454e-001dB,-9.07313401136689e+001°)
1.58854674859768e+003	(4.32583533742978e-001dB,-9.07330262841975e+001°)
1.59220872705107e+003	(4.52585555785751e-001dB,-9.07347163435352e+001°)
1.59587914723663e+003	(4.72587587159603e-001dB,-9.07364103006590e+001°)
1.59955802861456e+003	(4.92589627907606e-001dB,-9.07381081645667e+001°)
1.60324539068994e+003	(5.12591678072988e-001dB,-9.07398099442769e+001°)
1.60694125301277e+003	(5.32593737699207e-001dB,-9.07415156488291e+001°)
1.61064563517817e+003	(5.52595806829918e-001dB,-9.07432252872837e+001°)
1.61435855682638e+003	(5.72597885508962e-001dB,-9.07449388687221e+001°)
1.61808003764296e+003	(5.92599973780390e-001dB,-9.07466564022467e+001°)
1.62181009735882e+003	(6.12602071688447e-001dB,-9.07483778969810e+001°)
1.62554875575038e+003	(6.32604179277608e-001dB,-9.07501033620695e+001°)
1.62929603263962e+003	(6.52606296592539e-001dB,-9.07518328066782e+001°)
1.63305194789423e+003	(6.72608423678092e-001dB,-9.07535662399938e+001°)
1.63681652142770e+003	(6.92610560579349e-001dB,-9.07553036712248e+001°)
1.64058977319943e+003	(7.12612707341610e-001dB,-9.07570451096008e+001°)
1.64437172321482e+003	(7.32614864010352e-001dB,-9.07587905643725e+001°)
1.64816239152540e+003	(7.52617030631283e-001dB,-9.07605400448126e+001°)
1.65196179822891e+003	(7.72619207250310e-001dB,-9.07622935602147e+001°)
1.65576996346942e+003	(7.92621393913570e-001dB,-9.07640511198943e+001°)
1.65958690743745e+003	(8.12623590667393e-001dB,-9.07658127331883e+001°)
1.66341265037006e+003	(8.32625797558336e-001dB,-9.07675784094553e+001°)
1.66724721255095e+003	(8.52628014633154e-001dB,-9.07693481580753e+001°)
1.67109061431060e+003	(8.72630241938847e-001dB,-9.07711219884506e+001°)
1.67494287602633e+003	(8.92632479522598e-001dB,-9.07728999100046e+001°)
1.67880401812245e+003	(9.12634727431832e-001dB,-9.07746819321830e+001°)
1.68267406107036e+003	(9.32636985714188e-001dB,-9.07764680644533e+001°)
1.68655302538863e+003	(9.52639254417508e-001dB,-9.07782583163046e+001°)
1.69044093164315e+003	(9.72641533589873e-001dB,-9.07800526972485e+001°)
1.69433780044722e+003	(9.92643823279584e-001dB,-9.07818512168181e+001°)
1.69824365246163e+003	(1.01264612353515e+000dB,-9.07836538845689e+001°)
1.70215850839484e+003	(1.03264843440532e+000dB,-9.07854607100786e+001°)
1.70608238900301e+003	(1.05265075593907e+000dB,-9.07872717029468e+001°)
1.71001531509017e+003	(1.07265308818559e+000dB,-9.07890868727954e+001°)
1.71395730750831e+003	(1.09265543119429e+000dB,-9.07909062292688e+001°)
1.71790838715747e+003	(1.11265778501483e+000dB,-9.07927297820336e+001°)
1.72186857498589e+003	(1.13266014969708e+000dB,-9.07945575407787e+001°)
1.72583789199009e+003	(1.15266252529115e+000dB,-9.07963895152156e+001°)
1.72981635921499e+003	(1.17266491184738e+000dB,-9.07982257150781e+001°)
1.73380399775402e+003	(1.19266730941635e+000dB,-9.08000661501229e+001°)
1.73780082874926e+003	(1.21266971804883e+000dB,-9.08019108301289e+001°)
1.74180687339150e+003	(1.23267213779590e+000dB,-9.08037597648979e+001°)
1.74582215292039e+003	(1.25267456870881e+000dB,-9.08056129642543e+001°)
1.74984668862454e+003	(1.27267701083908e+000dB,-9.08074704380454e+001°)
1.75388050184164e+003	(1.29267946423844e+000dB,-9.08093321961411e+001°)
1.75792361395857e+003	(1.31268192895889e+000dB,-9.08111982484342e+001°)
1.76197604641151e+003	(1.33268440505266e+000dB,-9.08130686048407e+001°)
1.76603782068605e+003	(1.35268689257219e+000dB,-9.08149432752992e+001°)
1.77010895831730e+003	(1.37268939157022e+000dB,-9.08168222697717e+001°)
1.77418948089005e+003	(1.39269190209968e+000dB,-9.08187055982429e+001°)
1.77827941003880e+003	(1.41269442421378e+000dB,-9.08205932707208e+001°)
1.78237876744797e+003	(1.43269695796595e+000dB,-9.08224852972367e+001°)
1.78648757485193e+003	(1.45269950340987e+000dB,-9.08243816878451e+001°)
1.79060585403517e+003	(1.47270206059949e+000dB,-9.08262824526236e+001°)
1.79473362683241e+003	(1.49270462958899e+000dB,-9.08281876016734e+001°)
1.79887091512867e+003	(1.51270721043279e+000dB,-9.08300971451189e+001°)
1.80301774085945e+003	(1.53270980318559e+000dB,-9.08320110931082e+001°)
1.80717412601080e+003	(1.55271240790231e+000dB,-9.08339294558128e+001°)
1.81134009261948e+003	(1.57271502463816e+000dB,-9.08358522434276e+001°)
1.81551566277301e+003	(1.59271765344856e+000dB,-9.08377794661713e+001°)
1.81970085860986e+003	(1.61272029438922e+000dB,-9.08397111342865e+001°)
1.82389570231951e+003	(1.63272294751610e+000dB,-9.08416472580390e+001°)
1.82810021614262e+003	(1.65272561288540e+000dB,-9.08435878477190e+001°)
1.83231442237109e+003	(1.67272829055361e+000dB,-9.08455329136399e+001°)
1.83653834334822e+003	(1.69273098057745e+000dB,-9.08474824661397e+001°)
1.84077200146883e+003	(1.71273368301393e+000dB,-9.08494365155799e+001°)
1.84501541917935e+003	(1.73273639792029e+000dB,-9.08513950723460e+001°)
1.84926861897795e+003	(1.75273912535406e+000dB,-9.08533581468479e+001°)
1.85353162341468e+003	(1.77274186537302e+000dB,-9.08553257495193e+001°)
1.85780445509157e+003	(1.79274461803523e+000dB,-9.08572978908183e+001°)
1.86208713666274e+003	(1.81274738339901e+000dB,-9.08592745812272e+001°)
1.86637969083454e+003	(1.83275016152296e+000dB,-9.08612558312524e+001°)
1.87068214036567e+003	(1.85275295246591e+000dB,-9.08632416514250e+001°)
1.87499450806729e+003	(1.87275575628702e+000dB,-9.08652320523003e+001°)
1.87931681680314e+003	(1.89275857304568e+000dB,-9.08672270444581e+001°)
1.88364908948967e+003	(1.91276140280157e+000dB,-9.08692266385027e+001°)
1.88799134909616e+003	(1.93276424561464e+000dB,-9.08712308450631e+001°)
1.89234361864485e+003	(1.95276710154510e+000dB,-9.08732396747929e+001°)
1.89670592121102e+003	(1.97276997065351e+000dB,-9.08752531383703e+001°)
1.90107827992317e+003	(1.99277285300061e+000dB,-9.08772712464983e+001°)
1.90546071796312e+003	(2.01277574864747e+000dB,-9.08792940099048e+001°)
1.90985325856611e+003	(2.03277865765545e+000dB,-9.08813214393425e+001°)
1.91425592502095e+003	(2.05278158008618e+000dB,-9.08833535455892e+001°)
1.91866874067016e+003	(2.07278451600155e+000dB,-9.08853903394474e+001°)
1.92309172891003e+003	(2.09278746546379e+000dB,-9.08874318317449e+001°)
1.92752491319080e+003	(2.11279042853537e+000dB,-9.08894780333344e+001°)
1.93196831701679e+003	(2.13279340527907e+000dB,-9.08915289550940e+001°)
1.93642196394647e+003	(2.15279639575795e+000dB,-9.08935846079269e+001°)
1.94088587759264e+003	(2.17279940003536e+000dB,-9.08956450027616e+001°)
1.94536008162253e+003	(2.19280241817495e+000dB,-9.08977101505520e+001°)
1.94984459975791e+003	(2.21280545024066e+000dB,-9.08997800622772e+001°)
1.95433945577526e+003	(2.23280849629672e+000dB,-9.09018547489420e+001°)
1.95884467350585e+003	(2.25281155640766e+000dB,-9.09039342215768e+001°)
1.96336027683591e+003	(2.27281463063831e+000dB,-9.09060184912372e+001°)
1.96788628970671e+003	(2.29281771905380e+000dB,-9.09081075690049e+001°)
1.97242273611472e+003	(2.31282082171956e+000dB,-9.09102014659869e+001°)
1.97696964011172e+003	(2.33282393870130e+000dB,-9.09123001933163e+001°)
1.98152702580496e+003	(2.35282707006506e+000dB,-9.09144037621518e+001°)
1.98609491735723e+003	(2.37283021587718e+000dB,-9.09165121836780e+001°)
1.99067333898705e+003	(2.39283337620431e+000dB,-9.09186254691058e+001°)
1.99526231496874e+003	(2.41283655111337e+000dB,-9.09207436296715e+001°)
1.99986186963260e+003	(2.43283974067163e+000dB,-9.09228666766380e+001°)
2.00447202736502e+003	(2.45284294494667e+000dB,-9.09249946212940e+001°)
2.00909281260859e+003	(2.47284616400636e+000dB,-9.09271274749546e+001°)
2.01372424986225e+003	(2.49284939791888e+000dB,-9.09292652489611e+001°)
2.01836636368142e+003	(2.51285264675274e+000dB,-9.09314079546811e+001°)
2.02301917867813e+003	(2.53285591057677e+000dB,-9.09335556035085e+001°)
2.02768271952114e+003	(2.55285918946010e+000dB,-9.09357082068638e+001°)
2.03235701093608e+003	(2.57286248347218e+000dB,-9.09378657761939e+001°)
2.03704207770558e+003	(2.59286579268281e+000dB,-9.09400283229722e+001°)
2.04173794466939e+003	(2.61286911716208e+000dB,-9.09421958586989e+001°)
2.04644463672453e+003	(2.63287245698038e+000dB,-9.09443683949007e+001°)
2.05116217882542e+003	(2.65287581220850e+000dB,-9.09465459431313e+001°)
2.05589059598400e+003	(2.67287918291748e+000dB,-9.09487285149710e+001°)
2.06062991326986e+003	(2.69288256917874e+000dB,-9.09509161220270e+001°)
2.06538015581038e+003	(2.71288597106401e+000dB,-9.09531087759336e+001°)
2.07014134879090e+003	(2.73288938864533e+000dB,-9.09553064883519e+001°)
2.07491351745476e+003	(2.75289282199510e+000dB,-9.09575092709701e+001°)
2.07969668710355e+003	(2.77289627118605e+000dB,-9.09597171355038e+001°)
2.08449088309714e+003	(2.79289973629123e+000dB,-9.09619300936955e+001°)
2.08929613085389e+003	(2.81290321738405e+000dB,-9.09641481573150e+001°)
2.09411245585074e+003	(2.83290671453823e+000dB,-9.09663713381595e+001°)
2.09893988362338e+003	(2.85291022782786e+000dB,-9.09685996480535e+001°)
2.10377843976633e+003	(2.87291375732734e+000dB,-9.09708330988493e+001°)
2.10862814993314e+003	(2.89291730311144e+000dB,-9.09730717024261e+001°)
2.11348903983650e+003	(2.91292086525526e+000dB,-9.09753154706912e+001°)
2.11836113524835e+003	(2.93292444383425e+000dB,-9.09775644155794e+001°)
2.12324446200007e+003	(2.95292803892420e+000dB,-9.09798185490531e+001°)
2.12813904598256e+003	(2.97293165060127e+000dB,-9.09820778831026e+001°)
2.13304491314642e+003	(2.99293527894195e+000dB,-9.09843424297460e+001°)
2.13796208950208e+003	(3.01293892402309e+000dB,-9.09866122010292e+001°)
2.14289060111991e+003	(3.03294258592189e+000dB,-9.09888872090264e+001°)
2.14783047413038e+003	(3.05294626471591e+000dB,-9.09911674658396e+001°)
2.15278173472422e+003	(3.07294996048307e+000dB,-9.09934529835988e+001°)
2.15774440915251e+003	(3.09295367330165e+000dB,-9.09957437744624e+001°)
2.16271852372687e+003	(3.11295740325028e+000dB,-9.09980398506169e+001°)
2.16770410481954e+003	(3.13296115040797e+000dB,-9.10003412242772e+001°)
2.17270117886359e+003	(3.15296491485406e+000dB,-9.10026479076866e+001°)
2.17770977235300e+003	(3.17296869666830e+000dB,-9.10049599131166e+001°)
2.18272991184285e+003	(3.19297249593078e+000dB,-9.10072772528676e+001°)
2.18776162394940e+003	(3.21297631272195e+000dB,-9.10095999392681e+001°)
2.19280493535029e+003	(3.23298014712268e+000dB,-9.10119279846757e+001°)
2.19785987278467e+003	(3.25298399921415e+000dB,-9.10142614014765e+001°)
2.20292646305330e+003	(3.27298786907795e+000dB,-9.10166002020852e+001°)
2.20800473301874e+003	(3.29299175679604e+000dB,-9.10189443989457e+001°)
2.21309470960548e+003	(3.31299566245075e+000dB,-9.10212940045305e+001°)
2.21819641980006e+003	(3.33299958612481e+000dB,-9.10236490313414e+001°)
2.22330989065124e+003	(3.35300352790129e+000dB,-9.10260094919089e+001°)
2.22843514927014e+003	(3.37300748786369e+000dB,-9.10283753987929e+001°)
2.23357222283037e+003	(3.39301146609587e+000dB,-9.10307467645823e+001°)
2.23872113856818e+003	(3.41301546268207e+000dB,-9.10331236018954e+001°)
2.24388192378260e+003	(3.43301947770695e+000dB,-9.10355059233796e+001°)
2.24905460583562e+003	(3.45302351125552e+000dB,-9.10378937417120e+001°)
2.25423921215227e+003	(3.47302756341320e+000dB,-9.10402870695990e+001°)
2.25943577022081e+003	(3.49303163426581e+000dB,-9.10426859197766e+001°)
2.26464430759290e+003	(3.51303572389957e+000dB,-9.10450903050102e+001°)
2.26986485188366e+003	(3.53303983240105e+000dB,-9.10475002380950e+001°)
2.27509743077191e+003	(3.55304395985730e+000dB,-9.10499157318562e+001°)
2.28034207200025e+003	(3.57304810635569e+000dB,-9.10523367991483e+001°)
2.28559880337526e+003	(3.59305227198404e+000dB,-9.10547634528562e+001°)
2.29086765276761e+003	(3.61305645683057e+000dB,-9.10571957058943e+001°)
2.29614864811220e+003	(3.63306066098389e+000dB,-9.10596335712074e+001°)
2.30144181740834e+003	(3.65306488453303e+000dB,-9.10620770617702e+001°)
2.30674718871990e+003	(3.67306912756744e+000dB,-9.10645261905875e+001°)
2.31206479017543e+003	(3.69307339017694e+000dB,-9.10669809706946e+001°)
2.31739464996831e+003	(3.71307767245183e+000dB,-9.10694414151568e+001°)
2.32273679635694e+003	(3.73308197448276e+000dB,-9.10719075370701e+001°)
2.32809125766484e+003	(3.75308629636084e+000dB,-9.10743793495606e+001°)
2.33345806228083e+003	(3.77309063817758e+000dB,-9.10768568657852e+001°)
2.33883723865918e+003	(3.79309500002493e+000dB,-9.10793400989314e+001°)
2.34422881531975e+003	(3.81309938199524e+000dB,-9.10818290622171e+001°)
2.34963282084814e+003	(3.83310378418130e+000dB,-9.10843237688913e+001°)
2.35504928389584e+003	(3.85310820667633e+000dB,-9.10868242322335e+001°)
2.36047823318040e+003	(3.87311264957396e+000dB,-9.10893304655542e+001°)
2.36591969748558e+003	(3.89311711296828e+000dB,-9.10918424821950e+001°)
2.37137370566148e+003	(3.91312159695379e+000dB,-9.10943602955284e+001°)
2.37684028662470e+003	(3.93312610162544e+000dB,-9.10968839189581e+001°)
2.38231946935851e+003	(3.95313062707861e+000dB,-9.10994133659187e+001°)
2.38781128291300e+003	(3.97313517340912e+000dB,-9.11019486498764e+001°)
2.39331575640521e+003	(3.99313974071322e+000dB,-9.11044897843287e+001°)
2.39883291901931e+003	(4.01314432908762e+000dB,-9.11070367828042e+001°)
2.40436280000676e+003	(4.03314893862949e+000dB,-9.11095896588633e+001°)
2.40990542868642e+003	(4.05315356943641e+000dB,-9.11121484260978e+001°)
2.41546083444476e+003	(4.07315822160643e+000dB,-9.11147130981311e+001°)
2.42102904673600e+003	(4.09316289523804e+000dB,-9.11172836886185e+001°)
2.42661009508224e+003	(4.11316759043021e+000dB,-9.11198602112469e+001°)
2.43220400907364e+003	(4.13317230728234e+000dB,-9.11224426797350e+001°)
2.43781081836857e+003	(4.15317704589430e+000dB,-9.11250311078336e+001°)
2.44343055269379e+003	(4.17318180636641e+000dB,-9.11276255093254e+001°)
2.44906324184456e+003	(4.19318658879945e+000dB,-9.11302258980252e+001°)
2.45470891568485e+003	(4.21319139329469e+000dB,-9.11328322877800e+001°)
2.46036760414744e+003	(4.23319621995385e+000dB,-9.11354446924691e+001°)
2.46603933723416e+003	(4.25320106887910e+000dB,-9.11380631260038e+001°)
2.47172414501595e+003	(4.27320594017311e+000dB,-9.11406876023280e+001°)
2.47742205763310e+003	(4.29321083393901e+000dB,-9.11433181354183e+001°)
2.48313310529538e+003	(4.31321575028039e+000dB,-9.11459547392833e+001°)
2.48885731828220e+003	(4.33322068930135e+000dB,-9.11485974279647e+001°)
2.49459472694277e+003	(4.35322565110646e+000dB,-9.11512462155367e+001°)
2.50034536169624e+003	(4.37323063580073e+000dB,-9.11539011161061e+001°)
2.50610925303193e+003	(4.39323564348971e+000dB,-9.11565621438129e+001°)
2.51188643150939e+003	(4.41324067427942e+000dB,-9.11592293128299e+001°)
2.51767692775867e+003	(4.43324572827635e+000dB,-9.11619026373627e+001°)
2.52348077248039e+003	(4.45325080558748e+000dB,-9.11645821316502e+001°)
2.52929799644595e+003	(4.47325590632031e+000dB,-9.11672678099644e+001°)
2.53512863049772e+003	(4.49326103058282e+000dB,-9.11699596866107e+001°)
2.54097270554911e+003	(4.51326617848348e+000dB,-9.11726577759274e+001°)
2.54683025258485e+003	(4.53327135013127e+000dB,-9.11753620922867e+001°)
2.55270130266105e+003	(4.55327654563566e+000dB,-9.11780726500940e+001°)
2.55858588690545e+003	(4.57328176510664e+000dB,-9.11807894637882e+001°)
2.56448403651752e+003	(4.59328700865468e+000dB,-9.11835125478421e+001°)
2.57039578276867e+003	(4.61329227639080e+000dB,-9.11862419167619e+001°)
2.57632115700238e+003	(4.63329756842650e+000dB,-9.11889775850880e+001°)
2.58226019063440e+003	(4.65330288487380e+000dB,-9.11917195673942e+001°)
2.58821291515290e+003	(4.67330822584523e+000dB,-9.11944678782887e+001°)
2.59417936211862e+003	(4.69331359145386e+000dB,-9.11972225324134e+001°)
2.60015956316507e+003	(4.71331898181326e+000dB,-9.11999835444446e+001°)
2.60615354999870e+003	(4.73332439703752e+000dB,-9.12027509290925e+001°)
2.61216135439901e+003	(4.75332983724127e+000dB,-9.12055247011019e+001°)
2.61818300821879e+003	(4.77333530253966e+000dB,-9.12083048752519e+001°)
2.62421854338424e+003	(4.79334079304837e+000dB,-9.12110914663557e+001°)
2.63026799189518e+003	(4.81334630888362e+000dB,-9.12138844892615e+001°)
2.63633138582518e+003	(4.83335185016216e+000dB,-9.12166839588519e+001°)
2.64240875732175e+003	(4.85335741700127e+000dB,-9.12194898900442e+001°)
2.64850013860650e+003	(4.87336300951878e+000dB,-9.12223022977904e+001°)
2.65460556197534e+003	(4.89336862783306e+000dB,-9.12251211970776e+001°)
2.66072505979861e+003	(4.91337427206302e+000dB,-9.12279466029275e+001°)
2.66685866452128e+003	(4.93337994232813e+000dB,-9.12307785303971e+001°)
2.67300640866311e+003	(4.95338563874838e+000dB,-9.12336169945785e+001°)
2.67916832481883e+003	(4.97339136144436e+000dB,-9.12364620105988e+001°)
2.68534444565830e+003	(4.99339711053718e+000dB,-9.12393135936206e+001°)
2.69153480392671e+003	(5.01340288614851e+000dB,-9.12421717588416e+001°)
2.69773943244471e+003	(5.03340868840060e+000dB,-9.12450365214953e+001°)
2.70395836410864e+003	(5.05341451741623e+000dB,-9.12479078968505e+001°)
2.71019163189064e+003	(5.07342037331877e+000dB,-9.12507859002115e+001°)
2.71643926883887e+003	(5.09342625623217e+000dB,-9.12536705469186e+001°)
2.72270130807770e+003	(5.11343216628091e+000dB,-9.12565618523476e+001°)
2.72897778280783e+003	(5.13343810359007e+000dB,-9.12594598319105e+001°)
2.73526872630650e+003	(5.15344406828531e+000dB,-9.12623645010549e+001°)
2.74157417192767e+003	(5.17345006049286e+000dB,-9.12652758752646e+001°)
2.74789415310219e+003	(5.19345608033953e+000dB,-9.12681939700597e+001°)
2.75422870333795e+003	(5.21346212795271e+000dB,-9.12711188009963e+001°)
2.76057785622013e+003	(5.23346820346037e+000dB,-9.12740503836667e+001°)
2.76694164541130e+003	(5.25347430699109e+000dB,-9.12769887336999e+001°)
2.77332010465163e+003	(5.27348043867405e+000dB,-9.12799338667611e+001°)
2.77971326775907e+003	(5.29348659863897e+000dB,-9.12828857985523e+001°)
2.78612116862956e+003	(5.31349278701624e+000dB,-9.12858445448120e+001°)
2.79254384123712e+003	(5.33349900393678e+000dB,-9.12888101213154e+001°)
2.79898131963415e+003	(5.35350524953217e+000dB,-9.12917825438746e+001°)
2.80543363795150e+003	(5.37351152393456e+000dB,-9.12947618283387e+001°)
2.81190083039872e+003	(5.39351782727672e+000dB,-9.12977479905936e+001°)
2.81838293126424e+003	(5.41352415969203e+000dB,-9.13007410465624e+001°)
2.82487997491549e+003	(5.43353052131449e+000dB,-9.13037410122055e+001°)
2.83139199579916e+003	(5.45353691227870e+000dB,-9.13067479035203e+001°)
2.83791902844134e+003	(5.47354333271989e+000dB,-9.13097617365418e+001°)
2.84446110744770e+003	(5.49354978277393e+000dB,-9.13127825273423e+001°)
2.85101826750369e+003	(5.51355626257729e+000dB,-9.13158102920317e+001°)
2.85759054337473e+003	(5.53356277226707e+000dB,-9.13188450467575e+001°)
2.86417796990636e+003	(5.55356931198100e+000dB,-9.13218868077049e+001°)
2.87078058202447e+003	(5.57357588185747e+000dB,-9.13249355910970e+001°)
2.87739841473545e+003	(5.59358248203548e+000dB,-9.13279914131947e+001°)
2.88403150312638e+003	(5.61358911265466e+000dB,-9.13310542902969e+001°)
2.89067988236525e+003	(5.63359577385532e+000dB,-9.13341242387406e+001°)
2.89734358770110e+003	(5.65360246577839e+000dB,-9.13372012749010e+001°)
2.90402265446422e+003	(5.67360918856544e+000dB,-9.13402854151915e+001°)
2.91071711806638e+003	(5.69361594235873e+000dB,-9.13433766760640e+001°)
2.91742701400094e+003	(5.71362272730112e+000dB,-9.13464750740085e+001°)
2.92415237784311e+003	(5.73362954353619e+000dB,-9.13495806255539e+001°)
