x-axis,1
second,Volt
-17.0000E-06,+390.6250000E-03
-16.8000E-06,+390.6250000E-03
-16.6000E-06,+402.3437500E-03
-16.4000E-06,+417.9687500E-03
-16.2000E-06,+433.5937500E-03
-16.0000E-06,+359.3750000E-03
-15.8000E-06,+410.1562500E-03
-15.6000E-06,+453.1250000E-03
-15.4000E-06,+359.3750000E-03
-15.2000E-06,+390.6250000E-03
-15.0000E-06,+429.6875000E-03
-14.8000E-06,+406.2500000E-03
-14.6000E-06,+375.0000000E-03
-14.4000E-06,+406.2500000E-03
-14.2000E-06,+414.0625000E-03
-14.0000E-06,+386.7187500E-03
-13.8000E-06,+402.3437500E-03
-13.6000E-06,+425.7812500E-03
-13.4000E-06,+460.9375000E-03
-13.2000E-06,+468.7500000E-03
-13.0000E-06,+453.1250000E-03
-12.8000E-06,+503.9062500E-03
-12.6000E-06,+515.6250000E-03
-12.4000E-06,+503.9062500E-03
-12.2000E-06,+472.6562500E-03
-12.0000E-06,+457.0312500E-03
-11.8000E-06,+441.4062500E-03
-11.6000E-06,+429.6875000E-03
-11.4000E-06,+425.7812500E-03
-11.2000E-06,+425.7812500E-03
-11.0000E-06,+433.5937500E-03
-10.8000E-06,+425.7812500E-03
-10.6000E-06,+421.8750000E-03
-10.4000E-06,+429.6875000E-03
-10.2000E-06,+437.5000000E-03
-10.0000E-06,+437.5000000E-03
-9.8000E-06,+425.7812500E-03
-9.6000E-06,+437.5000000E-03
-9.4000E-06,+445.3125000E-03
-9.2000E-06,+429.6875000E-03
-9.0000E-06,+425.7812500E-03
-8.8000E-06,+457.0312500E-03
-8.6000E-06,+453.1250000E-03
-8.4000E-06,+449.2187500E-03
-8.2000E-06,+480.4687500E-03
-8.0000E-06,+453.1250000E-03
-7.8000E-06,+468.7500000E-03
-7.6000E-06,+484.3750000E-03
-7.4000E-06,+484.3750000E-03
-7.2000E-06,+484.3750000E-03
-7.0000E-06,+492.1875000E-03
-6.8000E-06,+496.0937500E-03
-6.6000E-06,+496.0937500E-03
-6.4000E-06,+500.0000000E-03
-6.2000E-06,+496.0937500E-03
-6.0000E-06,+503.9062500E-03
-5.8000E-06,+574.2187500E-03
-5.6000E-06,+531.2500000E-03
-5.4000E-06,+507.8125000E-03
-5.2000E-06,+531.2500000E-03
-5.0000E-06,+507.8125000E-03
-4.8000E-06,+531.2500000E-03
-4.6000E-06,+621.0937500E-03
-4.4000E-06,+597.6562500E-03
-4.2000E-06,+613.2812500E-03
-4.0000E-06,+750.0000000E-03
-3.8000E-06,+828.1250000E-03
-3.6000E-06,+917.9687500E-03
-3.4000E-06,+1.0390625000E+00
-3.2000E-06,+1.1679687500E+00
-3.0000E-06,+1.1015625000E+00
-2.8000E-06,+824.2187500E-03
-2.6000E-06,+679.6875000E-03
-2.4000E-06,+640.6250000E-03
-2.2000E-06,+707.0312500E-03
-2.0000E-06,+742.1875000E-03
-1.8000E-06,+796.8750000E-03
-1.6000E-06,+710.9375000E-03
-1.4000E-06,+664.0625000E-03
-1.2000E-06,+589.8437500E-03
-1.0000E-06,+550.7812500E-03
-800.0E-09,+527.3437500E-03
-600.0E-09,+523.4375000E-03
-400.0E-09,+554.6875000E-03
-200.0E-09,+625.0000000E-03
-0.0E+00,+3.8242187500E+00
+200.0E-09,+4.0546875000E+00
+400.0E-09,+3.9179687500E+00
+600.0E-09,+3.8867187500E+00
+800.0E-09,+3.7578125000E+00
+1.0000E-06,+3.6210937500E+00
+1.2000E-06,+3.4843750000E+00
+1.4000E-06,+3.3203125000E+00
+1.6000E-06,+3.1250000000E+00
+1.8000E-06,+3.1914062500E+00
+2.0000E-06,+3.0820312500E+00
+2.2000E-06,+2.9570312500E+00
+2.4000E-06,+2.8281250000E+00
+2.6000E-06,+2.6757812500E+00
+2.8000E-06,+2.6015625000E+00
+3.0000E-06,+2.9218750000E+00
+3.2000E-06,+2.8437500000E+00
+3.4000E-06,+2.7734375000E+00
+3.6000E-06,+2.6953125000E+00
+3.8000E-06,+2.6171875000E+00
+4.0000E-06,+2.5546875000E+00
+4.2000E-06,+2.4843750000E+00
+4.4000E-06,+2.4257812500E+00
+4.6000E-06,+2.3593750000E+00
+4.8000E-06,+2.3046875000E+00
+5.0000E-06,+2.2500000000E+00
+5.2000E-06,+2.1914062500E+00
+5.4000E-06,+2.1445312500E+00
+5.6000E-06,+2.0976562500E+00
+5.8000E-06,+2.0468750000E+00
+6.0000E-06,+2.0078125000E+00
+6.2000E-06,+1.9609375000E+00
+6.4000E-06,+1.9140625000E+00
+6.6000E-06,+1.8789062500E+00
+6.8000E-06,+1.8359375000E+00
+7.0000E-06,+1.8046875000E+00
+7.2000E-06,+1.7734375000E+00
+7.4000E-06,+1.7382812500E+00
+7.6000E-06,+1.7070312500E+00
+7.8000E-06,+1.6796875000E+00
+8.0000E-06,+1.6484375000E+00
+8.2000E-06,+1.6250000000E+00
+8.4000E-06,+1.5976562500E+00
+8.6000E-06,+1.5781250000E+00
+8.8000E-06,+1.5546875000E+00
+9.0000E-06,+1.5312500000E+00
+9.2000E-06,+1.5195312500E+00
+9.4000E-06,+1.4960937500E+00
+9.6000E-06,+1.4882812500E+00
+9.8000E-06,+1.4687500000E+00
+10.0000E-06,+1.4531250000E+00
+10.2000E-06,+1.4414062500E+00
+10.4000E-06,+1.4257812500E+00
+10.6000E-06,+1.4179687500E+00
+10.8000E-06,+1.4023437500E+00
+11.0000E-06,+1.3906250000E+00
+11.2000E-06,+1.3789062500E+00
+11.4000E-06,+1.3710937500E+00
+11.6000E-06,+1.3632812500E+00
+11.8000E-06,+1.3554687500E+00
+12.0000E-06,+1.3515625000E+00
+12.2000E-06,+1.3437500000E+00
+12.4000E-06,+1.3359375000E+00
+12.6000E-06,+1.3281250000E+00
+12.8000E-06,+1.3281250000E+00
+13.0000E-06,+1.3281250000E+00
+13.2000E-06,+1.3164062500E+00
+13.4000E-06,+1.3203125000E+00
+13.6000E-06,+1.3164062500E+00
+13.8000E-06,+1.3125000000E+00
+14.0000E-06,+1.3164062500E+00
+14.2000E-06,+1.3125000000E+00
+14.4000E-06,+1.3125000000E+00
+14.6000E-06,+1.3203125000E+00
+14.8000E-06,+1.3125000000E+00
+15.0000E-06,+1.3242187500E+00
+15.2000E-06,+1.3242187500E+00
+15.4000E-06,+1.3203125000E+00
+15.6000E-06,+1.3242187500E+00
+15.8000E-06,+1.3281250000E+00
+16.0000E-06,+1.3281250000E+00
+16.2000E-06,+1.3281250000E+00
